zip,city,state_short,state_long,county,country,timezone
85082,Phoenix,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85083,Phoenix,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85085,Phoenix,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85086,Phoenix,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85087,New River,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85117,Apache Junction,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85118,Gold Canyon,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85119,Apache Junction,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85120,Apache Junction,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85121,Bapchule,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85122,Casa Grande,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85123,Arizona City,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85127,Chandler Heights,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85128,Coolidge,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85130,Casa Grande,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85131,Eloy,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85132,Florence,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85135,Hayden,AZ,Arizona,Gila County,United States of America,America/Phoenix
85137,Kearny,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85138,Maricopa,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85139,Maricopa,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85140,San Tan Valley,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85141,Picacho,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85142,Queen Creek,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85143,San Tan Valley,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85145,Red Rock,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85147,Sacaton,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85172,Stanfield,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85173,Superior,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85178,Apache Junction,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85190,Tortilla Flat,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85191,Valley Farms,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85192,Winkelman,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85193,Casa Grande,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85194,Casa Grande,AZ,Arizona,Pinal County,United States of America,America/Phoenix
85201,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85202,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85203,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85204,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85205,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85206,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85207,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85208,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85209,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85210,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85211,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85212,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85213,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85214,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85215,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85216,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85224,Chandler,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85225,Chandler,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85226,Chandler,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85233,Gilbert,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85234,Gilbert,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85236,Higley,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85244,Chandler,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85246,Chandler,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85248,Chandler,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85249,Chandler,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85250,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85251,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85252,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85253,Paradise Valley,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85254,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85255,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85256,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85257,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85258,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85259,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85260,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85261,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85262,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85263,Rio Verde,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85264,Fort Mcdowell,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85266,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85267,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85268,Fountain Hills,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85269,Fountain Hills,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85271,Scottsdale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85274,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85275,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85277,Mesa,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85280,Tempe,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85281,Tempe,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85282,Tempe,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85283,Tempe,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85284,Tempe,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85285,Tempe,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85286,Chandler,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85287,Tempe,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85288,Tempe,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85295,Gilbert,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85296,Gilbert,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85297,Gilbert,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85298,Gilbert,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85299,Gilbert,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85301,Glendale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85302,Glendale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85303,Glendale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
85304,Glendale,AZ,Arizona,Maricopa County,United States of America,America/Phoenix
